profile,workload,variant,repetition,seed,initial_records,operations,elapsed_nanos,throughput_ops_s,mean_latency_ns,p50_latency_ns,p95_latency_ns,p99_latency_ns,max_latency_ns,search_p95_ns,insert_p95_ns,delete_p95_ns,update_p95_ns,range_p95_ns,final_records,leaf_count,avg_occupancy,peak_heap_bytes,process_cpu_nanos,current_thread_cpu_nanos,current_thread_allocated_bytes,gc_collections,gc_time_millis,jit_compilation_millis,controller_nanos,controller_time_share_pct,maintenance_count,maintenance_nanos,records_moved,leaves_touched,full_rebuilds,commit_count,rollback_count,abstain_count,no_trial_commits,failed_trials_kept,structural_attempts,expected_diagnosis_matches,expected_diagnosis_mismatches,observation_windows,reference_ready_windows,degraded_windows,persistent_triggers,diagnosis_attempts,confident_diagnoses,candidate_selections,trial_starts
PUBLICATION,STABLE_CONTROL,LARS_FULL,7,16807,1000000,300000,173709400,1727022.2567114963,361.00933333333336,300.0,600.0,1000.0,228500,500.0,NaN,NaN,NaN,1300.0,1000000,20834,0.7499760007679754,220200960,484375000,187500000,68645840,0,0,438,542300,0.31218805660488147,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0
PUBLICATION,STABLE_CONTROL,LARS_FULL,8,2147483647,1000000,300000,171472000,1749556.778949333,361.34633333333335,300.0,600.0,1100.0,138200,500.0,NaN,NaN,NaN,1300.0,1000000,20834,0.7499760007679754,219152384,531250000,187500000,68400016,0,0,426,587600,0.342679854436876,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0
PUBLICATION,STABLE_CONTROL,LARS_FULL,9,6364136223846793005,1000000,300000,195185200,1537001.78087273,405.62833333333333,300.0,700.0,1300.0,171600,600.0,NaN,NaN,NaN,1600.0,1000000,20834,0.7499760007679754,220200960,546875000,203125000,68207472,0,0,488,600200,0.3075028229599375,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0
PUBLICATION,STRESS,LARS_FULL,0,1103515245,1000000,300000,313087100,958199.8108513573,797.5906666666667,500.0,1800.0,3500.0,23511800,400.0,2400.0,2600.0,500.0,2300.0,1069901,22250,0.7513349719101123,281409056,1203125000,296875000,270667752,1,23,784,30523800,9.74929979548822,1,834400,62,3,0,0,1,3,0,0,1,0,0,220,86,30,4,4,2,1,1
PUBLICATION,STRESS,LARS_FULL,1,214013,1000000,300000,293930300,1020650.1337221784,721.141,500.0,1600.0,3000.0,27628700,500.0,1900.0,2200.0,500.0,2000.0,1069699,22224,0.7520719436195105,277610496,984375000,265625000,267292480,1,27,658,21756000,7.4017547697532375,2,53200,108,6,0,0,2,3,0,0,2,0,0,222,86,26,5,5,4,2,2
PUBLICATION,STRESS,LARS_FULL,2,1664525,1000000,300000,264936100,1132348.517246234,700.675,500.0,1500.0,3000.0,26479700,400.0,1800.0,2200.0,400.0,2500.0,1070032,22233,0.7520015292583098,272629760,1046875000,234375000,264856144,1,26,487,3694600,1.3945249439393121,0,0,0,0,0,0,0,2,0,0,0,0,0,221,88,27,2,2,1,0,0
PUBLICATION,STRESS,LARS_FULL,3,22695477,1000000,300000,225004800,1333304.8894956908,606.231,400.0,1400.0,2700.0,26302900,300.0,1800.0,1900.0,400.0,1800.0,1069696,22216,0.7523406553835074,276824064,1093750000,203125000,265934544,1,26,563,2317200,1.0298446966464716,0,0,0,0,0,0,0,1,0,0,0,0,0,222,77,21,1,1,1,0,0
PUBLICATION,STRESS,LARS_FULL,4,69069,1000000,300000,336303400,892051.6414642255,854.301,500.0,2000.0,4200.0,29182800,600.0,2200.0,2900.0,600.0,3100.0,1070010,22218,0.752493755063462,283246592,1156250000,281250000,272326848,1,28,718,28085500,8.3512387921145,2,825300,106,6,0,0,2,8,0,0,2,0,0,223,91,42,10,10,4,2,2
PUBLICATION,STRESS,LARS_FULL,5,48271,1000000,300000,271053300,1106793.3871308705,710.738,400.0,1600.0,3700.0,27743800,400.0,1800.0,2200.0,400.0,2700.0,1069308,22212,0.7522032009724473,277086208,1250000000,234375000,265067328,1,27,779,23495000,8.668036876879935,1,671800,64,3,0,0,1,0,0,0,1,0,0,220,86,26,2,1,1,1,1
PUBLICATION,STRESS,LARS_FULL,6,134775813,1000000,300000,297701000,1007722.5135286747,783.745,500.0,1500.0,3300.0,27074100,600.0,1900.0,2200.0,500.0,2100.0,1070003,22219,0.752454965344975,281673728,1328125000,281250000,271968896,1,26,883,23011400,7.729701949271249,1,634100,50,3,0,0,1,4,0,0,1,0,0,223,84,29,5,5,5,1,1
PUBLICATION,STRESS,LARS_FULL,7,16807,1000000,300000,274384800,1093355.025497039,711.9466666666667,500.0,1500.0,2800.0,33486400,400.0,1800.0,2000.0,400.0,1900.0,1068950,22201,0.7523239381108959,281673728,1171875000,250000000,270935656,1,33,677,29030900,10.580360136567332,1,722700,63,3,0,0,1,4,0,0,1,0,0,221,86,28,6,5,2,1,1
PUBLICATION,STRESS,LARS_FULL,8,2147483647,1000000,300000,281850900,1064392.556489974,680.7043333333334,500.0,1400.0,2900.0,27784500,500.0,1700.0,2000.0,400.0,1900.0,1069483,22214,0.752258570045917,280887296,1140625000,265625000,270246768,1,27,701,27581500,9.785847765609406,3,92000,137,9,0,0,3,2,0,0,3,0,0,220,83,28,9,5,5,3,3
PUBLICATION,STRESS,LARS_FULL,9,6364136223846793005,1000000,300000,252485700,1188186.103212974,652.9706666666667,400.0,1500.0,3000.0,27073400,400.0,1800.0,2100.0,400.0,2100.0,1069911,22202,0.7529663712728583,280002560,1093750000,234375000,271106368,1,26,663,17753600,7.031526934000619,1,34100,92,4,0,0,1,2,0,0,1,0,0,221,84,28,6,3,1,1,1
PUBLICATION,STRESS,LARS_MONITOR_ONLY,0,1103515245,1000000,300000,243666100,1231193.013718363,641.2683333333333,400.0,1300.0,2600.0,30239200,400.0,1600.0,1900.0,400.0,1900.0,1069901,22250,0.7513349719101123,277086208,937500000,234375000,265445304,1,30,431,1714700,0.7037088868742923,0,0,0,0,0,0,0,0,0,0,0,0,0,220,86,28,3,0,0,0,0
PUBLICATION,STRESS,LARS_MONITOR_ONLY,1,214013,1000000,300000,262139700,1144427.95196607,698.3523333333334,500.0,1600.0,3300.0,26663800,400.0,1800.0,2200.0,400.0,2700.0,1069699,22224,0.7520719436195105,274726912,1031250000,234375000,264239656,1,26,516,1461700,0.5576034457962682,0,0,0,0,0,0,0,0,0,0,0,0,0,222,88,33,6,0,0,0,0
PUBLICATION,STRESS,LARS_MONITOR_ONLY,2,1664525,1000000,300000,259076300,1157960.0295357006,689.8343333333333,500.0,1500.0,3100.0,25431600,400.0,1700.0,2100.0,400.0,2600.0,1070032,22233,0.7520015292583098,275775488,812500000,250000000,264767184,1,25,475,1519600,0.5865453536274835,0,0,0,0,0,0,0,0,0,0,0,0,0,221,88,31,8,0,0,0,0
PUBLICATION,STRESS,LARS_MONITOR_ONLY,3,22695477,1000000,300000,268517800,1117244.3689021734,706.2756666666667,500.0,1600.0,3200.0,27345000,500.0,1900.0,2100.0,400.0,2200.0,1069696,22216,0.7523406553835074,273416208,968750000,250000000,264767448,1,27,476,1501800,0.5592925310724279,0,0,0,0,0,0,0,0,0,0,0,0,0,222,77,30,4,0,0,0,0
PUBLICATION,STRESS,LARS_MONITOR_ONLY,4,69069,1000000,300000,236663200,1267624.2018192944,532.2036666666667,400.0,1300.0,2700.0,373500,400.0,1500.0,1900.0,400.0,1900.0,1070010,22218,0.752493755063462,276824064,906250000,218750000,265773304,1,25,438,2004000,0.8467729668152886,0,0,0,0,0,0,0,0,0,0,0,0,0,223,93,36,10,0,0,0,0
PUBLICATION,STRESS,LARS_MONITOR_ONLY,5,48271,1000000,300000,242471000,1237261.36321457,671.525,400.0,1600.0,3700.0,25949700,400.0,1800.0,2100.0,400.0,2700.0,1069308,22212,0.7522032009724473,276037632,984375000,234375000,264364536,1,25,638,1520700,0.6271677850134655,0,0,0,0,0,0,0,0,0,0,0,0,0,220,86,32,6,0,0,0,0
PUBLICATION,STRESS,LARS_MONITOR_ONLY,6,134775813,1000000,300000,252808000,1186671.307870004,666.7076666666667,400.0,1400.0,2800.0,31724500,400.0,1700.0,1900.0,400.0,1900.0,1070003,22219,0.752454965344975,275775488,921875000,234375000,265158208,1,31,411,1833100,0.7250957248188349,0,0,0,0,0,0,0,0,0,0,0,0,0,224,87,30,3,0,0,0,0
PUBLICATION,STRESS,LARS_MONITOR_ONLY,7,16807,1000000,300000,248409200,1207684.7395346067,642.522,500.0,1400.0,2800.0,24422600,400.0,1800.0,2100.0,400.0,1900.0,1068950,22201,0.7523239381108959,276299776,796875000,250000000,265430984,1,24,460,1537200,0.6188176605375324,0,0,0,0,0,0,0,0,0,0,0,0,0,221,86,39,9,0,0,0,0
PUBLICATION,STRESS,LARS_MONITOR_ONLY,8,2147483647,1000000,300000,234224800,1280820.8182908043,640.8486666666666,400.0,1500.0,3000.0,25514700,400.0,1900.0,2100.0,400.0,2000.0,1069483,22214,0.752258570045917,275382272,906250000,234375000,265608064,1,25,618,1673900,0.7146553225789924,0,0,0,0,0,0,0,0,0,0,0,0,0,222,88,32,7,0,0,0,0
PUBLICATION,STRESS,LARS_MONITOR_ONLY,9,6364136223846793005,1000000,300000,268200300,1118566.9814687008,704.546,500.0,1600.0,3100.0,26299800,500.0,1900.0,2300.0,400.0,2400.0,1069911,22202,0.7529663712728583,274726912,1015625000,234375000,265322272,1,26,474,1694700,0.6318784878316691,0,0,0,0,0,0,0,0,0,0,0,0,0,221,84,33,7,0,0,0,0
PUBLICATION,STRESS,LARS_NO_DIAGNOSIS,0,1103515245,1000000,300000,272301900,1101718.3501106675,669.349,400.0,1300.0,2700.0,27942700,400.0,1600.0,1800.0,400.0,1800.0,1069901,22250,0.7513349719101123,281280512,937500000,265625000,271494568,1,27,592,31534300,11.580638989298276,3,797700,149,9,0,0,3,1,0,0,3,0,0,218,81,26,6,0,0,3,3
PUBLICATION,STRESS,LARS_NO_DIAGNOSIS,1,214013,1000000,300000,343076300,874441.0499938352,867.2146666666666,500.0,1800.0,3500.0,30960900,500.0,2100.0,2500.0,600.0,2800.0,1069699,22224,0.7520719436195105,280494080,1406250000,312500000,268910352,1,30,797,36421100,10.616034975310157,1,1061200,55,3,0,0,1,9,0,0,1,0,0,222,88,46,14,0,0,1,1
PUBLICATION,STRESS,LARS_NO_DIAGNOSIS,2,1664525,1000000,300000,351886200,852548.3522797995,878.044,600.0,1800.0,3700.0,27686300,600.0,2200.0,2500.0,600.0,3200.0,1070032,22234,0.751967707115229,276299776,1171875000,328125000,267157752,1,27,803,31350000,8.909130281323906,3,755900,145,9,0,1,2,2,0,0,3,0,0,221,84,31,8,0,0,3,3
PUBLICATION,STRESS,LARS_NO_DIAGNOSIS,3,22695477,1000000,300000,230953300,1298963.903092097,626.315,400.0,1400.0,2900.0,31181800,300.0,1700.0,1900.0,400.0,1800.0,1069696,22216,0.7523406553835074,278134784,1015625000,203125000,269465408,1,30,622,2592400,1.1224780074586507,0,0,0,0,0,0,0,2,0,0,0,0,0,222,77,21,2,0,0,0,0
PUBLICATION,STRESS,LARS_NO_DIAGNOSIS,4,69069,1000000,300000,279534100,1073214.3234045506,692.3976666666666,500.0,1500.0,3000.0,26706200,500.0,1800.0,2200.0,400.0,2000.0,1070010,22218,0.752493755063462,283244064,1140625000,250000000,272802040,1,26,614,19923900,7.127538286026642,1,28400,92,4,0,0,1,5,0,0,1,0,0,223,93,27,8,0,0,1,1
PUBLICATION,STRESS,LARS_NO_DIAGNOSIS,5,48271,1000000,300000,278229000,1078248.4931477308,712.15,400.0,1600.0,3800.0,23762200,400.0,2000.0,2200.0,400.0,2600.0,1069308,22212,0.7522032009724473,279836192,1281250000,218750000,269378512,1,23,753,25880000,9.30169033422109,1,690000,64,3,0,0,1,3,0,0,1,0,0,220,86,30,5,0,0,1,1
PUBLICATION,STRESS,LARS_NO_DIAGNOSIS,6,134775813,1000000,300000,279232400,1074373.8907089578,753.485,500.0,1400.0,2800.0,33824400,500.0,1600.0,1900.0,500.0,1900.0,1070003,22219,0.752454965344975,282066944,1140625000,250000000,271921240,1,33,604,23229700,8.319127723000626,1,631200,50,3,0,0,1,4,0,0,1,0,0,223,84,28,6,0,0,1,1
PUBLICATION,STRESS,LARS_NO_DIAGNOSIS,7,16807,1000000,300000,299933700,1000221.0488517962,744.7643333333333,500.0,1500.0,2900.0,32449900,500.0,1800.0,2100.0,500.0,2000.0,1068950,22201,0.7523239381108959,277610496,1171875000,281250000,267691520,1,32,659,30152400,10.053021717799634,3,887900,172,9,0,0,3,1,0,0,3,0,0,219,81,31,6,0,0,3,3
PUBLICATION,STRESS,LARS_NO_DIAGNOSIS,8,2147483647,1000000,300000,282369500,1062437.6924561611,700.4853333333333,500.0,1500.0,3400.0,27079600,500.0,1800.0,2300.0,500.0,2400.0,1069483,22214,0.752258570045917,279314432,1015625000,234375000,268278784,1,26,604,21080400,7.465537177350953,3,78600,132,9,0,0,3,1,0,0,3,0,0,220,83,39,11,0,0,3,3
PUBLICATION,STRESS,LARS_NO_DIAGNOSIS,9,6364136223846793005,1000000,300000,275428300,1089212.6916515115,680.1626666666667,500.0,1400.0,2900.0,30771700,500.0,1700.0,2000.0,400.0,2000.0,1069911,22202,0.7529663712728583,281673728,890625000,250000000,271622280,1,30,500,22096000,8.0224145449106,3,92400,156,9,0,1,2,1,0,0,3,0,0,220,80,33,8,0,0,3,3
PUBLICATION,STRESS,LARS_NO_LOCALITY,0,1103515245,1000000,300000,351787800,852786.8220557962,879.9956666666667,500.0,1900.0,4600.0,32292600,500.0,2800.0,2700.0,600.0,2500.0,1069901,22250,0.7513349719101123,280887296,1296875000,328125000,271358408,1,32,817,38418300,10.920873321928731,3,1255000,155,9,0,1,2,4,0,0,3,0,0,219,82,34,9,7,3,3,3
PUBLICATION,STRESS,LARS_NO_LOCALITY,1,214013,1000000,300000,317689000,944319.759261416,793.3643333333333,500.0,1700.0,3400.0,27988300,500.0,2000.0,2300.0,500.0,2800.0,1069699,22224,0.7520719436195105,281280512,1234375000,312500000,270950976,1,27,856,30678600,9.656802722159092,2,795600,98,6,0,0,2,5,0,0,2,0,0,222,86,29,7,7,4,2,2
PUBLICATION,STRESS,LARS_NO_LOCALITY,2,1664525,1000000,300000,290603200,1032335.5007790691,726.477,400.0,1500.0,3100.0,31329100,400.0,1700.0,2000.0,500.0,2500.0,1070032,22233,0.7520015292583098,281018368,1156250000,250000000,270314376,1,31,652,26874200,9.247730238345621,2,765000,98,6,0,0,2,2,0,0,2,0,0,221,86,22,4,4,3,2,2
PUBLICATION,STRESS,LARS_NO_LOCALITY,3,22695477,1000000,300000,296858700,1010581.8020492578,733.4253333333334,500.0,1600.0,3300.0,27519100,500.0,2000.0,2200.0,500.0,2300.0,1069696,22216,0.7523406553835074,277217280,1218750000,265625000,266678632,1,27,722,26015900,8.763731701311094,1,622200,77,4,0,0,1,1,0,0,1,0,0,222,75,21,2,2,2,1,1
PUBLICATION,STRESS,LARS_NO_LOCALITY,4,69069,1000000,300000,280673900,1068856.0639232933,722.5926666666667,500.0,1600.0,3100.0,28113700,400.0,1900.0,2200.0,400.0,2000.0,1070010,22218,0.752493755063462,280753696,1046875000,250000000,271397416,1,27,712,28597900,10.18901294349065,1,700500,93,4,0,0,1,4,0,0,1,0,0,223,93,33,6,5,3,1,1
PUBLICATION,STRESS,LARS_NO_LOCALITY,5,48271,1000000,300000,301144400,996199.8297162424,719.4243333333334,500.0,1500.0,3200.0,24622700,500.0,1800.0,2300.0,500.0,2200.0,1069308,22212,0.7522032009724473,276561920,937500000,296875000,267155880,1,24,713,29970300,9.952135918848233,2,819400,101,6,0,0,2,4,0,0,2,0,0,220,84,38,10,6,2,2,2
PUBLICATION,STRESS,LARS_NO_LOCALITY,6,134775813,1000000,300000,239220200,1254074.697705294,642.9253333333334,400.0,1400.0,2800.0,29727500,300.0,1800.0,1900.0,400.0,1900.0,1070003,22219,0.752454965344975,279969792,1093750000,203125000,269405704,1,29,697,6255500,2.614954757165156,0,0,0,0,0,0,0,3,0,0,0,0,0,224,87,26,3,3,2,0,0
PUBLICATION,STRESS,LARS_NO_LOCALITY,7,16807,1000000,300000,287675100,1042843.1240660036,707.539,400.0,1400.0,2900.0,31777900,500.0,1700.0,2000.0,500.0,1900.0,1068950,22201,0.7523239381108959,281018368,1093750000,265625000,270229368,1,31,668,31526500,10.959064583622288,3,814200,176,9,0,0,3,2,0,0,3,0,0,220,82,34,8,5,5,3,3
PUBLICATION,STRESS,LARS_NO_LOCALITY,8,2147483647,1000000,300000,279638700,1072812.8831953518,686.1166666666667,500.0,1400.0,2900.0,26524600,400.0,1700.0,2000.0,400.0,2100.0,1069483,22214,0.752258570045917,278394400,1093750000,250000000,267450936,1,26,509,27990800,10.00963028364815,1,756600,52,3,0,0,1,4,0,0,1,0,0,222,88,33,6,5,3,1,1
PUBLICATION,STRESS,LARS_NO_LOCALITY,9,6364136223846793005,1000000,300000,311144000,964183.7862854499,771.719,500.0,1600.0,3600.0,28208900,500.0,2100.0,2400.0,500.0,2300.0,1069911,22202,0.7529663712728583,277086208,1265625000,281250000,267327664,1,28,733,31822900,10.22770807086108,2,773100,144,7,0,0,2,0,0,0,2,0,0,221,82,22,5,2,2,2,2
PUBLICATION,STRESS,LARS_NO_ROLLBACK,0,1103515245,1000000,300000,266943400,1123833.7415347223,696.126,500.0,1500.0,2900.0,34625900,400.0,1800.0,2100.0,400.0,2000.0,1069901,22250,0.7513349719101123,281015840,1031250000,234375000,270653184,1,34,618,21771600,8.155886229065787,1,814200,62,3,0,0,0,1,0,1,1,0,0,220,86,28,2,2,1,1,1
PUBLICATION,STRESS,LARS_NO_ROLLBACK,1,214013,1000000,300000,274294600,1093714.5682051342,693.6276666666666,400.0,1500.0,3000.0,27272800,400.0,2000.0,2200.0,400.0,1900.0,1069699,22225,0.7520381046119236,279311904,1312500000,250000000,267926640,1,27,685,29128100,10.619275771378657,1,1363500,59,3,0,0,0,5,0,1,1,0,0,222,88,32,6,6,3,1,1
PUBLICATION,STRESS,LARS_NO_ROLLBACK,2,1664525,1000000,300000,269727800,1112232.4061516833,733.3943333333333,400.0,1700.0,3600.0,27630400,400.0,2000.0,2400.0,400.0,2900.0,1070032,22233,0.7520015292583098,279969792,1000000000,265625000,268373696,1,27,651,1870000,0.6932915331678826,0,0,0,0,0,0,0,5,0,0,0,0,0,221,88,32,5,5,0,0,0
PUBLICATION,STRESS,LARS_NO_ROLLBACK,3,22695477,1000000,300000,372575100,805206.7891815637,917.1943333333334,500.0,2000.0,4900.0,32722500,700.0,2400.0,3200.0,700.0,3600.0,1069696,22216,0.7523406553835074,278921216,1343750000,343750000,268767448,1,32,783,32981200,8.852228718451663,2,658100,136,7,0,0,0,6,0,2,2,0,0,222,75,39,12,8,3,2,2
PUBLICATION,STRESS,LARS_NO_ROLLBACK,4,69069,1000000,300000,262984500,1140751.641256424,666.784,400.0,1400.0,2800.0,25491200,400.0,1800.0,2100.0,400.0,1800.0,1070010,22218,0.752493755063462,280622624,937500000,234375000,271695312,1,25,718,32955400,12.531308879420651,1,980000,93,4,0,0,0,4,0,1,1,0,0,223,93,27,6,5,3,1,1
PUBLICATION,STRESS,LARS_NO_ROLLBACK,5,48271,1000000,300000,249563800,1202097.4195776791,644.958,500.0,1500.0,2900.0,21953900,400.0,1800.0,2100.0,400.0,2100.0,1069308,22212,0.7522032009724473,274069024,984375000,250000000,263736744,1,21,594,22251400,8.91611684066359,1,639400,64,3,0,0,0,0,0,1,1,0,0,220,86,22,2,1,1,1,1
PUBLICATION,STRESS,LARS_NO_ROLLBACK,6,134775813,1000000,300000,317919400,943635.3994125555,832.4873333333334,500.0,1600.0,3200.0,27983700,600.0,1900.0,2200.0,500.0,2200.0,1070003,22220,0.7524211014851485,279969792,1187500000,312500000,269760608,1,27,875,25727200,8.092365549255566,1,883400,50,3,0,0,0,3,0,1,1,0,0,223,84,33,6,4,2,1,1
PUBLICATION,STRESS,LARS_NO_ROLLBACK,7,16807,1000000,300000,291761700,1028236.3997741992,759.6206666666667,500.0,1800.0,3700.0,23546400,400.0,2100.0,2700.0,500.0,2900.0,1068950,22200,0.7523578265765766,279969792,953125000,281250000,270126208,1,23,764,21731500,7.448373107231004,3,96500,147,9,0,0,0,5,0,3,3,0,0,220,82,39,11,8,4,3,3
PUBLICATION,STRESS,LARS_NO_ROLLBACK,8,2147483647,1000000,300000,302624100,991328.8465789737,747.0923333333334,500.0,1500.0,3000.0,27181200,500.0,1900.0,2200.0,500.0,2000.0,1069483,22216,0.7521908478123874,277348352,1281250000,265625000,267380192,1,26,682,30051300,9.930240189066238,3,893100,147,9,0,0,0,5,0,3,3,0,0,220,83,31,12,8,6,3,3
PUBLICATION,STRESS,LARS_NO_ROLLBACK,9,6364136223846793005,1000000,300000,304366600,985653.4849750268,799.6766666666666,500.0,1800.0,4000.0,28874300,500.0,2400.0,2900.0,600.0,2300.0,1069911,22201,0.7530002871492275,277739040,1234375000,265625000,267897576,1,28,765,26947500,8.85363242878818,1,1458600,92,4,0,0,0,1,0,1,1,0,0,221,84,31,5,2,1,1,1
PUBLICATION,STRESS,LARS_NO_RUNTIME_VALIDATION,0,1103515245,1000000,300000,228111200,1315148.0505998828,622.9703333333333,400.0,1400.0,2900.0,23684100,400.0,1700.0,1900.0,400.0,1900.0,1069901,22250,0.7513349719101123,278921216,906250000,218750000,270138992,1,23,542,7603400,3.3331988959770498,2,607800,110,6,0,2,0,1,2,0,2,0,0,220,84,25,3,3,3,2,2
PUBLICATION,STRESS,LARS_NO_RUNTIME_VALIDATION,1,214013,1000000,300000,257358800,1165687.7480000684,714.5316666666666,500.0,1500.0,3100.0,31904500,400.0,1800.0,2100.0,400.0,2600.0,1069699,22226,0.7520042686493296,278659072,1031250000,234375000,268894112,1,31,615,9434000,3.6656994048775484,2,640300,109,6,0,2,0,4,2,0,2,0,0,222,86,30,6,6,4,2,2
PUBLICATION,STRESS,LARS_NO_RUNTIME_VALIDATION,2,1664525,1000000,300000,242679600,1236197.8509936559,669.648,400.0,1400.0,2900.0,27813300,300.0,1700.0,1900.0,400.0,2600.0,1070032,22233,0.7520015292583098,279314432,1093750000,218750000,269397368,1,27,609,3505500,1.444497188886087,0,0,0,0,0,0,0,4,0,0,0,0,0,221,88,27,4,4,0,0,0
PUBLICATION,STRESS,LARS_NO_RUNTIME_VALIDATION,3,22695477,1000000,300000,276683400,1084271.770550745,716.7566666666667,500.0,1600.0,3400.0,23842800,500.0,2000.0,2300.0,500.0,2400.0,1069696,22218,0.7522729318570528,276955136,781250000,250000000,268801504,1,23,546,4010600,1.4495267876569393,2,61300,108,6,0,2,0,5,2,0,2,0,0,222,75,30,7,7,4,2,2
PUBLICATION,STRESS,LARS_NO_RUNTIME_VALIDATION,4,69069,1000000,300000,263252400,1139590.750169799,688.7616666666667,400.0,1400.0,3000.0,27990800,500.0,1700.0,2100.0,400.0,2100.0,1070010,22220,0.7524260238523852,277872640,984375000,234375000,270061424,1,27,509,8957800,3.402742007290342,4,639200,248,14,0,4,0,3,4,0,4,0,0,223,89,36,7,7,6,4,4
PUBLICATION,STRESS,LARS_NO_RUNTIME_VALIDATION,5,48271,1000000,300000,247379700,1212710.6630010465,647.1483333333333,400.0,1300.0,2800.0,25172500,400.0,1700.0,1900.0,400.0,1800.0,1069308,22211,0.7522370672189456,278790144,937500000,218750000,267836528,1,25,521,6466000,2.6137957156549225,3,790400,155,9,0,3,0,2,3,0,3,0,0,220,84,28,5,5,3,3,3
PUBLICATION,STRESS,LARS_NO_RUNTIME_VALIDATION,6,134775813,1000000,300000,235345800,1274720.0077502977,637.5933333333334,400.0,1400.0,2900.0,24556500,300.0,1800.0,2000.0,400.0,1900.0,1070003,22219,0.752454965344975,278265856,843750000,218750000,269579520,1,24,614,6875500,2.921445804429057,1,683200,43,3,0,1,0,2,1,0,1,0,0,224,85,21,3,3,2,1,1
PUBLICATION,STRESS,LARS_NO_RUNTIME_VALIDATION,7,16807,1000000,300000,283459200,1058353.3714905002,743.0283333333333,500.0,1500.0,3000.0,29020500,500.0,1800.0,2200.0,400.0,2100.0,1068950,22203,0.7522561703373418,279445504,937500000,250000000,269976232,1,28,523,10976000,3.8721622018265767,4,618100,238,12,0,4,0,2,4,0,4,0,0,221,82,29,6,6,5,4,4
PUBLICATION,STRESS,LARS_NO_RUNTIME_VALIDATION,8,2147483647,1000000,300000,234233900,1280771.0583310102,636.0003333333333,400.0,1400.0,2800.0,25028800,300.0,1800.0,2000.0,400.0,1800.0,1069483,22213,0.7522924357358304,278167552,906250000,218750000,269603448,1,24,564,8041700,3.4331922065934948,1,705600,52,3,0,1,0,5,1,0,1,0,0,222,88,30,6,6,4,1,1
PUBLICATION,STRESS,LARS_NO_RUNTIME_VALIDATION,9,6364136223846793005,1000000,300000,263761500,1137391.1658828147,603.6146666666667,500.0,1500.0,3000.0,5819800,500.0,1800.0,2000.0,400.0,2000.0,1069911,22202,0.7529663712728583,277912656,921875000,234375000,269350544,1,27,470,9668500,3.6656221624459975,2,919200,155,7,0,2,0,5,2,0,2,0,0,221,84,30,7,7,3,2,2
PUBLICATION,STRESS,LOCAL_COST_ADAPTIVE,0,1103515245,1000000,300000,244005500,1229480.4830218991,665.3833333333333,400.0,1500.0,3000.0,25861300,400.0,1900.0,2100.0,400.0,2000.0,1069901,22250,0.7513349719101123,281542656,1062500000,203125000,270457128,1,25,669,7582700,3.107593886203385,1,751800,62,3,0,1,0,4,1,0,1,0,0,220,86,32,5,0,0,1,1
PUBLICATION,STRESS,LOCAL_COST_ADAPTIVE,1,214013,1000000,300000,260628700,1151062.7954634314,709.3866666666667,400.0,1500.0,3100.0,25137800,400.0,1800.0,2100.0,400.0,2600.0,1069699,22225,0.7520381046119236,278396928,1046875000,250000000,267720936,1,24,658,12824500,4.920601606806925,1,850100,59,3,0,1,0,8,1,0,1,0,0,222,88,35,9,0,0,1,1
PUBLICATION,STRESS,LOCAL_COST_ADAPTIVE,2,1664525,1000000,300000,277173100,1082356.1160877445,733.985,500.0,1500.0,3000.0,25803500,400.0,1800.0,2000.0,400.0,2500.0,1070032,22233,0.7520015292583098,279707648,1125000000,250000000,269394912,1,25,560,12499900,4.509781071828399,3,983700,170,9,0,3,0,4,3,0,3,0,0,221,86,31,7,0,0,3,3
PUBLICATION,STRESS,LOCAL_COST_ADAPTIVE,3,22695477,1000000,300000,247341500,1212897.9568733918,676.3166666666667,400.0,1500.0,3300.0,27574900,400.0,1800.0,2200.0,400.0,2200.0,1069696,22217,0.7523067920961426,279314448,1140625000,218750000,269647856,1,27,603,6996100,2.828518465360645,1,960100,64,3,0,1,0,2,1,0,1,0,0,222,77,25,3,0,0,1,1
PUBLICATION,STRESS,LOCAL_COST_ADAPTIVE,4,69069,1000000,300000,254724400,1177743.4749085677,693.7596666666667,500.0,1500.0,2900.0,26633700,400.0,1700.0,2100.0,400.0,2300.0,1070010,22219,0.7524598879337504,280231936,1031250000,250000000,269619056,1,26,660,9734600,3.8216205436149817,3,765500,191,10,0,3,0,3,3,0,3,0,0,223,91,32,6,0,0,3,3
PUBLICATION,STRESS,LOCAL_COST_ADAPTIVE,5,48271,1000000,300000,255102000,1176000.1881600302,657.258,400.0,1400.0,2800.0,26006100,400.0,1700.0,2000.0,400.0,1900.0,1069308,22212,0.7522032009724473,278724608,921875000,234375000,268376072,1,25,527,5739100,2.2497275599564097,5,127500,257,15,0,5,0,1,5,0,5,0,0,220,80,32,6,0,0,5,5
